HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
29183020,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CARBOXYLIC ACIDS WITH ALDEHYDE OR KETONE FUNCTION BUT WITHOUT OTHER OXYGEN FUNC",18%,,01/07/2017,
29183030,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CARBOXYLIC ACIDS WITH ALDEHYDE OR KETONE FUNCTION BUT WITHOUT OTHER OXYGEN FUNC",18%,,01/07/2017,
29183040,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CARBOXYLIC ACIDS WITH ALDEHYDE OR KETONE FUNCTION BUT WITHOUT OTHER OXYGEN FUNC",18%,,01/07/2017,
29183050,FLUORO BENZOYL BUTYRIC ACID,18%,,01/07/2017,
29183090,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - CARBOXYLIC ACIDS WITH ALDEHYDE OR KETONE FUNCTION BUT WITHOUT OTHER OXYGEN FUNC",18%,,01/07/2017,
29189000,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER",18%,,01/07/2017,
29189100,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- 2, 4, 5-T (ISO) (2, 4, 5-TRICHLOROPHENOXYACETIC ACID) ITS SALTS AND E",18%,,01/07/2017,
291899,OTHER,18%,,01/07/2017,
29189900,"CARBOXYLIC ACIDS WITH ADDITIONAL OXYGEN FUNCTION AND THEIR ANHYDRIDES, HALIDES, PEROXIDES AND PEROXYACIDS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- OTHER",18%,,01/07/2017,
29189910,SODIUM PHENOXY ACETATE,18%,,01/07/2017,
29189920,METHYL (E)-2-(2-CHLORO METHYL) PHENYL)-3-METHOXYACRYLATE,18%,,01/07/2017,
29189990,OTHER,18%,,01/07/2017,
2919,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATE; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES",18%,,01/07/2017,
29190010,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29190020,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29190030,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29190040,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29190050,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29190090,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO-PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVA",18%,,01/07/2017,
29191000,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - TRIS (2,3-DIBROMOPROPYL) PHOSPHATE",18%,,01/07/2017,
291990,OTHER,18%,,01/07/2017,
29199010,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- GLYCEROPHOSPHORIC ACID",18%,,01/07/2017,
29199020,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- CALCIUM GLYCEROPHOSPHATE",18%,,01/07/2017,
29199030,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- IRON GLYCEROPHOSPHATE",18%,,01/07/2017,
29199040,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- SODIUM GLYCEROPHOSPHATE",18%,,01/07/2017,
29199050,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- TRICRESYL PHOSPHATE",18%,,01/07/2017,
29199090,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTO PHOSPHATES; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER -- OTHER",18%,,01/07/2017,
2920,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN ALLIEDS AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - THIOPHOSPHORIC ESTERS (PHOSPHOROTHIOATES) AND THEIR SALTS; THEIR HALOGENATED, SULPHON",18%,,01/07/2017,
29201000,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - THIOPHOSPHORIC ESTERS (PHOSPHOROTHIOATES) AND THEIR SALTS; THEIR HALOGENATED, SULPHO",18%,,01/07/2017,
29201010,"PHOSPHOROTHIOIC ACID, S [2-DIETHYLAMINO)ETHYL] O,O-DIETHYL E",18%,,01/07/2017,
29201020,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES",18%,,01/07/2017,
29201100,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN ALLIEDS) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - THIOPHOSPHORIC ESTERS (PHOSPHOROTHIOATES) AND THEIR SALTS; THEIR HALOGENATED, SULPHO",18%,,01/07/2017,
292019,OTHER,18%,,01/07/2017,
29201910,"PHOSPHOROTHIOIC ACID, S[2 -(DIETHYL AMINO) ETHYL] O, O-DIETHYL ESTER",18%,,01/07/2017,
29201920,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN ALLIEDS) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - THIOPHOSPHORIC ESTERS (PHOSPHOROTHIOATES) AND THEIR SALTS; THEIR HALOGENATED, SULPHO",18%,,01/07/2017,
29201990,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN ALLIEDS) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - THIOPHOSPHORIC ESTERS (PHOSPHOROTHIOATES) AND THEIR SALTS; THEIR HALOGENATED, SULPHO",18%,,01/07/2017,
29202100,DIMETHYL PHOSPHITE,18%,,01/07/2017,
29202200,DIETHYL PHOSPHITE,18%,,01/07/2017,
29202300,TRIMETHYL PHOSPHITE,18%,,01/07/2017,
29202400,TRIETHYL PHOSPHITE,18%,,01/07/2017,
29202910,DIMETHYL SULPHATE,18%,,01/07/2017,
29202920,DIETHYL SULPHATE,18%,,01/07/2017,
29202930,"TRIS (2, 3 DIBROMOPROPYL) PHOSPHATE",18%,,01/07/2017,
29202990,OTHER,18%,,01/07/2017,
29203000,ENDOSULFAN (ISO),18%,,01/07/2017,
292090,OTHER,18%,,01/07/2017,
29209000,OTHER,18%,,01/07/2017,
29209010,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER : DIETHYL SULPHATE",18%,,01/07/2017,
29209020,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER : DIMETHYL SULPHATE",18%,,01/07/2017,
29209030,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER : TRIS (2,3 DI-BROMOPROPYL) PHOSPHATE",18%,,01/07/2017,
29209041,TRIMETHYL PHOSPHITE,18%,,01/07/2017,
29209042,TRIETHYL PHOSPHITE,18%,,01/07/2017,
29209043,DIMETHYL PHOSPHITE,18%,,01/07/2017,
29209044,DIETHYL PHOSPHITE,18%,,01/07/2017,
29209090,"ESTERS OF OTHER INORGANIC ACIDS OF NON-METALS (EXCLUDING ESTERS OF HYDROGEN HALIDES) AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - OTHER : OTHER",18%,,01/07/2017,
29209099,OTHER,18%,,01/07/2017,
2921,AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :,18%,,01/07/2017,
292111,"METHYLAMINE, DI- OR TRIMETHYLAMINE AND THEIR SALTS",18%,,01/07/2017,
29211110,"AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-METHYLAMINE, DI- OR TRIMETHYLAMINE AND THEIR SALTS : DIMETHYL FORMIDE",18%,,01/07/2017,
29211190,"AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-METHYLAMINE, DI- OR TRIMETHYLAMINE AND THEIR SALTS : OTHER",18%,,01/07/2017,
29211200,AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF : DIETHYLAMINE AND ITS SALTS,18%,,01/07/2017,
29211300,"2-(N, N-DIETHYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",18%,,01/07/2017,
29211400,"2-(N, N-DIISOPROPYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",18%,,01/07/2017,
292119,OTHER,18%,,01/07/2017,
29211900,AMINE- FUNCTION COMPOUNDS - ACYCLIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF : OTHER,18%,,01/07/2017,
29211910,"2-CHLORO N, N-DIISOPROPYL ETHYLAMINE",18%,,01/07/2017,
29211911,"2-CHLORO N, N-DI-ISOPROPYL ETHYLAMINE",18%,,01/07/2017,
29211912,"2-CHLORO N,N-DI-ISOPROPYL ETHYLAMINE AND ETHANAMINE,2-CHLORO-N,N-DIMETHYL N,N-DIETHYL AMINO ETHYL CHLORIDE HYDROCHLORIDE, DI-METHYL AMINO ETHYLCHLORIDE HYDROCHLORIDE - - - -N,N-DIETHYL AMINO ETHYL CHLORIDE HYDROCHLORIDE",18%,,01/07/2017,
29211913,"2-CHLORO N,N-DI-ISOPROPYL ETHYLAMINE AND ETHANAMINE,2-CHLORO-N,N-DIMETHYL N,N-DIETHYL AMINO ETHYL CHLORIDE HYDROCHLORIDE, DI-METHYL AMINO ETHYLCHLORIDE HYDROCHLORIDE - - - - DI-METHYL AMINO ETHYL CHLORIDE HYDROCHLORIDE",18%,,01/07/2017,
29211914,"ETHANAMINE, 2-CHLORO-N, N-DIMETHYL",18%,,01/07/2017,
29211920,"2-CHLORO N, N-DIMETHYL ETHANAMINE",18%,,01/07/2017,
29211990,OTHER,18%,,01/07/2017,
29212100,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES; SALTS THEREOF : ETHYLENEDIAMINE AND ITS SALTS,18%,,01/07/2017,
29212200,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES; SALTS THEREOF : HEXAMETHYLENEDIAMINE AND ITS SALTS,18%,,01/07/2017,
292129,OTHER,18%,,01/07/2017,
29212910,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-OTHER : HEXAMETHYLENE TETRAMINE (HEXAMINE) NOT PUT UP AS FUEL OR MEDICAMENT,18%,,01/07/2017,
29212920,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-OTHER : TRIMETHYLENE TRINIFRAMINE,18%,,01/07/2017,
29212940,TETRADECENE,18%,,01/07/2017,
29212990,AMINE- FUNCTION COMPOUNDS - ACYCLIC POLYAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-OTHER : OTHER,18%,,01/07/2017,
292130,"CYCLANIC, CYCLENIC OR CYCLOTERPENIC MONO OR POLYAMINES, AND THEIR DERIVATIVES; SALTS THEREOF",18%,,01/07/2017,
29213010,"AMINE- FUNCTION COMPOUNDS - -CYCLANIC, CYCLENIC OR CYCLOTERPENIC MONO OR POLYAMINES, AND THEIR DERIVATIVES; SALTS THEREOF : CYCLOHEXYLAMINE",18%,,01/07/2017,
29213090,"AMINE- FUNCTION COMPOUNDS - CYCLANIC, CYCLENIC OR CYCLOTERPENIC MONO OR POLYAMINES, AND THEIR DERIVATIVES; SALTS THEREOF : OTHER",18%,,01/07/2017,
292141,ANILINE AND ITS SALTS,18%,,01/07/2017,
29214110,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE AND ITS SALTS : ANILINE,18%,,01/07/2017,
29214120,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE AND ITS SALTS : ANILINE HYDROCHLORIDE,18%,,01/07/2017,
29214190,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE AND ITS SALTS : OTHER,18%,,01/07/2017,
292142,ANILINE DERIVATIVES AND THEIR SALTS,18%,,01/07/2017,
29214211,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : PARA CHLOROANILINE, ORTHO CHLORO PARANITROANILINE, DICHLOROANILINE, 2, 6-DICHLORO PARANITROANILINE, 2-4-5-TRICHLOROANILINE : PARA",18%,,01/07/2017,
29214212,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : PARA CHLOROANILINE, ORTHO CHLORO PARANITROANILINE, DICHLOROANILINE, 2, 6-DICHLORO PARANITROANILINE, 2-4-5-TRICHLOROANILINE : ORTHO",18%,,01/07/2017,
29214213,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : PARA CHLOROANILINE, ORTHO CHLORO PARANITROANILINE, DICHLOROANILINE, 2, 6-DICHLORO PARANITROANILINE, 2-4-5-TRICHLOROANILINE : DICHL",18%,,01/07/2017,
29214214,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : PARA CHLOROANILINE, ORTHO CHLORO PARANITROANILINE, DICHLOROANILINE, 2, 6-DICHLORO PARANITROANILINE, 2-4-5-TRICHLOROANILINE : 2, 6-",18%,,01/07/2017,
29214215,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : PARA CHLOROANILINE, ORTHO CHLORO PARANITROANILINE, DICHLOROANILINE, 2, 6-DICHLORO PARANITROANILINE, 2-4-5-TRICHLOROANILINE : 2-4-5",18%,,01/07/2017,
29214221,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : BENZYL ETHYL ANILINE",18%,,01/07/2017,
29214222,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS :-BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : DIETHYLANILINE",18%,,01/07/2017,
29214223,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : DIMETHYLANILINE",18%,,01/07/2017,
29214224,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : ETHYL ANILINE",18%,,01/07/2017,
29214225,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : META NITROANILINE",18%,,01/07/2017,
29214226,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : BENZYL ETHYL ANILINE, ETHYL ANILINE, DIETHYLANILINE, DIMETHYLANILINE, META NITROANILINE, PARA NITROANILINE : PARA NITROANILINE",18%,,01/07/2017,
29214231,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214232,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214233,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214234,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214235,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214236,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214290,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-ANILINE DERIVATIVES AND THEIR SALTS : 2-AMINO 3, 5 XYLNE SULPHONIC ACID, BENZYL ETHYL ANILINE SULPHURIC ACID, METANILLIC ACID (META AMINO BENZENE SULPHONIC ACID), SULPH",18%,,01/07/2017,
29214310,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : DIETHYL TOLUIDINE,18%,,01/07/2017,
29214320,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : DIMETHYL TOLUIDINE,18%,,01/07/2017,
29214330,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : ORTHO TOLUIDINE,18%,,01/07/2017,
29214340,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : META TOLUIDINE,18%,,01/07/2017,
29214350,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : PARA TOLUIDINE,18%,,01/07/2017,
29214360,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : 2-CHLORO-5-TOLUIDINE-4-SULPHONIC ACID,18%,,01/07/2017,
29214370,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : 2-CHLORO-4-TOLUIDINE-5-SULPHONIC ACID (SODIUM SALT),18%,,01/07/2017,
29214380,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : 4-TOLUIDINE-3-SULPHONIC ACID,18%,,01/07/2017,
29214390,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-TOLUIDINES AND THEIR DERIVATIVES; SALTS THEREOF : OTHER,18%,,01/07/2017,
292144,DIPHENYLAMINE AND ITS DERIVATIVES; SALTS THEREOF,18%,,01/07/2017,
29214410,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF : DIPHENYLAMINE AND ITS DERIVATIVES; SALTS THEREOF : DIPHENYLAMINE,18%,,01/07/2017,
29214490,AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF : DIPHENYLAMINE AND ITS DERIVATIVES; SALTS THEREOF : OTHER,18%,,01/07/2017,
292145,"1-NAPHTHYLAMINE (ALPHA-NAPHTHYLAMINE), 2-NAPHTHYLAMINE (BETANAPH THYLAMINE) AND THEIR DERIVATIVES; SALTS THEREOF",18%,,01/07/2017,
29214511,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-1-NAPHTHYLAMINE (ALPHA-NAPHTHYLAMINE), 2- NAPHTHYLAMINE (BETANAPH THYLAMINE) AND THEIR DERIVATIVES; SALTS THEREOF : ALPHA NAPHTHYLAMINE, PHENYL ALPHA NAPHTHYLAMINE, PHE",18%,,01/07/2017,
29214512,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-1-NAPHTHYLAMINE (ALPHA-NAPHTHYLAMINE), 2- NAPHTHYLAMINE (BETANAPH THYLAMINE) AND THEIR DERIVATIVES; SALTS THEREOF : ALPHA NAPHTHYLAMINE, PHENYL ALPHA NAPHTHYLAMINE, PHE",18%,,01/07/2017,
29214513,"AMINE- FUNCTION COMPOUNDS - AROMATIC MONOAMINES AND THEIR DERIVATIVES; SALTS THEREOF :-1-NAPHTHYLAMINE (ALPHA-NAPHTHYLAMINE), 2- NAPHTHYLAMINE (BETANAPH THYLAMINE) AND THEIR DERIVATIVES; SALTS THEREOF : ALPHA NAPHTHYLAMINE, PHENYL ALPHA NAPHTHYLAMINE, PHE",18%,,01/07/2017,
