HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
72172030,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH ZINC : OF A THICKNESS ABOVE 26 SWG,18%,,01/07/2017,
721730,PLATED OR COATED WITH OTHER BASE METALS,18%,,01/07/2017,
72173010,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH OTHER BASE METALS : OF A THICKNESS OF 18 SWG AND BELOW,18%,,01/07/2017,
72173020,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH OTHER BASE METALS : OF A THICKNESS ABOVE 18 SWG BUT UP TO 26 SWG,18%,,01/07/2017,
72173030,WIRE OF IRON OR NON-ALLOY STEEL - PLATED OR COATED WITH OTHER BASE METALS : OF A THICKNESS ABOVE 26 SWG,18%,,01/07/2017,
721790,OTHER,18%,,01/07/2017,
72179011,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : SHAPED AND PROFILED WIRE : OF CROSS SECTION HALF ROUND,18%,,01/07/2017,
72179012,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : SHAPED AND PROFILED WIRE : OF CROSS SECTION FLAT AND RECTANGULAR,18%,,01/07/2017,
72179013,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : SHAPED AND PROFILED WIRE : OF CROSS SECTION `Z SHAPED,18%,,01/07/2017,
72179019,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : SHAPED AND PROFILED WIRE : OF CROSS SECTION OTHER SHAPES,18%,,01/07/2017,
72179091,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : HIGH TENSILE QUALITY,18%,,01/07/2017,
72179092,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : ELECTRODE QUALITY,18%,,01/07/2017,
72179093,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : ELECTRIC RESISTANCE WIRE (INCLUDING ELECTRIC RESISTANCE HEATING WIRE),18%,,01/07/2017,
72179099,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : OTHER,18%,,01/07/2017,
7218,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF STAINLESS STEEL,18%,,01/07/2017,
72181000,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - INGOTS AND OTHER PRIMARY FORMS,18%,,01/07/2017,
72189100,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - OTHER : OF RECTANGULAR (OTHER THAN SQUARE) CROSS-SECTION,18%,,01/07/2017,
721899,OTHER,18%,,01/07/2017,
72189910,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - OTHER : OTHER : BILLETS,18%,,01/07/2017,
72189990,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - OTHER : OTHER : OTHER,18%,,01/07/2017,
7219,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS",18%,,01/07/2017,
721911,OF A THICKNESS EXCEEDING 10 MM,18%,,01/07/2017,
72191111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72191112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72191190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS EXCEEDING 10 MM : CHROMIUM TYPE : OTHER",18%,,01/07/2017,
72191200,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM",18%,,01/07/2017,
72191300,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM",18%,,01/07/2017,
72191400,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF A THICKNESS OF LESS THAN 3 MM",18%,,01/07/2017,
721921,OF A THICKNESS EXCEEDING 10 MM,18%,,01/07/2017,
72192111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL AND CHROMIUM TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72192112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL AND CHROMIUM TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72192121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL HEAT RESISTING STEEL, NICKEL CHROMIUM AUSTENITIC TYPE: NOT EXCE",18%,,01/07/2017,
72192122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL HEAT RESISTING STEEL, NICKEL CHROMIUM AUSTENITIC TYPE: EXCEEDIN",18%,,01/07/2017,
72192131,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER CHROMIUM TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72192132,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER CHROMIUM TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72192141,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER NICKEL CHROMIUM AUSTENITIC TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72192142,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER NICKEL CHROMIUM AUSTENITIC TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72192190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS EXCEEDING 10 MM : OTHER",18%,,01/07/2017,
721922,OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM,18%,,01/07/2017,
72192211,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : CHROMIUM T",18%,,01/07/2017,
72192212,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : NICKEL CHR",18%,,01/07/2017,
72192219,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES OF STAINLESS STEEL OR HEAT RESISTING STEEL : OTHER",18%,,01/07/2017,
72192291,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : CHROMIUM TYPE",18%,,01/07/2017,
72192292,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72192299,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER : OTHER",18%,,01/07/2017,
721923,OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM,18%,,01/07/2017,
72192310,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : CHROMIUM TYPE",18%,,01/07/2017,
72192320,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72192390,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",18%,,01/07/2017,
721924,OF A THICKNESS OF LESS THAN 3 MM,18%,,01/07/2017,
72192411,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : BELOW 0.35 MM",18%,,01/07/2017,
72192412,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : 0.35 MM AND ABOVE BUT BELOW 0.56 MM",18%,,01/07/2017,
72192413,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : 0.56 MM AND ABOVE BUT BELOW 0.90 MM",18%,,01/07/2017,
72192419,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : CHROMIUM TYPE, OF A THICKNESS : OTHER",18%,,01/07/2017,
72192421,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : BELOW 0.35 MM",18%,,01/07/2017,
72192422,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : 0.35 MM AND ABOVE BUT BELOW 0.56 MM",18%,,01/07/2017,
72192423,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : 0.56 MM AND ABOVE BUT BELOW 0.90 MM",18%,,01/07/2017,
72192429,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE, OF A THICKNESS : OTHER",18%,,01/07/2017,
72192490,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF LESS THAN 3 MM : OTHER",18%,,01/07/2017,
721931,OF A THICKNESS OF 4.75 MM OR MORE,18%,,01/07/2017,
72193111,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : CHROMIUM TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72193112,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : CHROMIUM TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72193121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : NOT EXCEEDING 14 MM",18%,,01/07/2017,
72193122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : EXCEEDING 14 MM",18%,,01/07/2017,
72193190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 4.75 MM OR MORE : NICKEL CHROMIUM AUSTENITIC TYPE : OTHER",18%,,01/07/2017,
721932,OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM,18%,,01/07/2017,
72193210,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : CHROMIUM TYPE",18%,,01/07/2017,
72193220,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72193290,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",18%,,01/07/2017,
721933,OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM,18%,,01/07/2017,
72193310,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : CHROMIUM TYPE",18%,,01/07/2017,
72193320,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72193390,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : OTHER",18%,,01/07/2017,
721934,OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM,18%,,01/07/2017,
72193410,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : CHROMIUM TYPE",18%,,01/07/2017,
72193420,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72193490,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM : OTHER",18%,,01/07/2017,
721935,OF A THICKNESS OF LESS THAN 0.5 MM,18%,,01/07/2017,
72193510,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : CHROMIUM TYPE",18%,,01/07/2017,
72193520,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72193590,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : OTHER",18%,,01/07/2017,
721990,OTHER,18%,,01/07/2017,
72199011,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS MORE THAN 4.75 MM",18%,,01/07/2017,
72199012,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS 3 MM TO 4.75 MM",18%,,01/07/2017,
72199013,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS LESS THAN 3 MM",18%,,01/07/2017,
72199090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : OTHER",18%,,01/07/2017,
7220,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED",18%,,01/07/2017,
722011,OF A THICKNESS OF 4.75 MM OR MORE,18%,,01/07/2017,
72201110,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : SKELP FOR PIPES AND TUBES",18%,,01/07/2017,
72201121,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",18%,,01/07/2017,
72201122,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72201129,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",18%,,01/07/2017,
72201190,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 4.75 MM OR MORE : OTHER",18%,,01/07/2017,
722012,OF A THICKNESS OF LESS THAN 4.75 MM,18%,,01/07/2017,
72201210,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : SKELP FOR PIPES AND TUBES",18%,,01/07/2017,
72201221,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",18%,,01/07/2017,
72201222,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72201229,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",18%,,01/07/2017,
72201290,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF LESS THAN 4.75 MM : OTHER",18%,,01/07/2017,
722020,NOT FURTHER WORKED THAN COLD-ROLLED (COLD- REDUCED),18%,,01/07/2017,
72202010,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): SKELP FOR PIPES AND TUBES",18%,,01/07/2017,
72202021,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",18%,,01/07/2017,
72202022,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72202029,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",18%,,01/07/2017,
72202090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUCED): OTHER",18%,,01/07/2017,
722090,OTHER,18%,,01/07/2017,
72209010,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : SKELP (STRIPS FOR PIPES AND TUBES)",18%,,01/07/2017,
72209021,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : CHROMIUM TYPE",18%,,01/07/2017,
72209022,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72209029,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THAN SKELP) : OTHER",18%,,01/07/2017,
72209090,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER :OTHER",18%,,01/07/2017,
7221,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL",18%,,01/07/2017,
722100,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL",18%,,01/07/2017,
72210011,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : CHROMIUM TYPE",18%,,01/07/2017,
72210012,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
